Date,XAU_Close,XAU_Open,XAU_High,XAU_Low,S&P500,SLV,OIL,EURUSD
08/03/2021,1809.94,1813.64,1815.18,1806.73,4423.15,25.595,70.56,1.186
08/02/2021,1813.39,1814.34,1819.94,1805.12,4387.11,25.59,71.26,1.1867
07/30/2021,1813.58,1828.21,1831.63,1809.48,4395.26,25.56,73.95,1.187
07/29/2021,1827.95,1807.15,1833.05,1806.29,4419.15,25.799,73.62,1.1886
07/28/2021,1806.88,1799,1809.9,1792.6,4400.65,24.877,72.39,1.1842
07/27/2021,1798.73,1797.53,1805.6,1792.83,4401.46,24.649,71.65,1.1814
07/26/2021,1797.27,1802.65,1811.97,1795.68,4422.23,25.318,71.91,1.1799
07/23/2021,1801.34,1806.95,1810.56,1790.45,4411.8,25.233,72.07,1.1771
07/22/2021,1806.69,1803.58,1808.34,1792.11,4367.48,25.381,71.91,1.177
07/21/2021,1803.31,1810.32,1814.02,1794.18,4358.69,25.255,70.3,1.1792
07/20/2021,1810.03,1812.61,1825.27,1805.06,4323.21,24.995,67.42,1.1779
07/19/2021,1812.34,1811.65,1817.56,1794.66,4258.63,25.144,66.42,1.1798
07/16/2021,1810.89,1829.45,1832.2,1808.65,4327.16,25.795,71.81,1.1805
07/15/2021,1829.19,1827.35,1833.99,1820.07,4360.03,26.394,71.65,1.1812
07/14/2021,1827.06,1807.72,1830.32,1804.21,4374.3,26.271,73.13,1.1835
07/13/2021,1807.44,1806.17,1817.51,1798.54,4369.21,26.14,75.25,1.1774
07/12/2021,1805.88,1807.94,1811.04,1791.21,4384.63,26.239,74.1,1.1859
07/09/2021,1807.98,1802.89,1812.71,1796.09,4369.55,26.234,74.56,1.1873
07/08/2021,1802.56,1803.67,1818.7,1794.28,4320.82,25.987,72.94,1.1842
07/07/2021,1803.41,1796.96,1810.13,1793.64,4358.13,26.129,72.2,1.1789
07/06/2021,1796.69,1791.88,1815.34,1789.91,4343.54,26.174,73.37,1.1822
07/05/2021,1791.61,1787.69,1795.69,1784.09,,26.174,76.25,1.1861
07/02/2021,1786.79,1776.83,1795.4,1773.73,4352.34,26.501,75.16,1.1864
07/01/2021,1776.6,1770.06,1783.07,1765.47,4319.94,26.1,75.23,1.1848
06/30/2021,1769.8,1761.35,1774.72,1752.78,4297.5,26.194,73.47,1.1855
06/29/2021,1761.09,1778.44,1779.24,1750.11,4291.8,25.901,72.98,1.1895
06/28/2021,1778.18,1781.24,1785.9,1770.69,4290.61,26.239,72.91,1.1924
06/25/2021,1780.34,1775.46,1790.6,1773.27,4280.7,26.106,74.05,1.1933
06/24/2021,1775.18,1779.01,1788.56,1772.67,4266.49,26.069,73.3,1.193
06/23/2021,1778.73,1778.8,1795.18,1773.13,4241.84,26.132,73.08,1.1925
06/22/2021,1778.51,1783.23,1790.42,1771.99,4246.44,25.876,73.06,1.1938
06/21/2021,1782.95,1764.44,1786.75,1764.44,4224.79,26.043,73.66,1.1915
06/18/2021,1763.34,1772.73,1797.24,1761.04,4166.45,25.985,71.64,1.186
06/17/2021,1773.31,1812.18,1825.58,1766.88,4221.86,25.873,71.04,1.1906
06/16/2021,1811.95,1858.96,1862.43,1804.19,4223.7,27.828,72.15,1.1994
06/15/2021,1858.69,1866.26,1869.67,1851.28,4246.59,27.71,72.12,1.2124
06/14/2021,1865.99,1874.59,1878.21,1844.57,4255.15,28.054,70.88,1.2118
06/11/2021,1876.64,1898.42,1903.3,1874.07,4247.44,28.161,70.91,1.2106
06/10/2021,1898.14,1888.57,1900.09,1869.84,4239.18,28.047,70.29,1.2169
06/09/2021,1888.3,1893.49,1899.4,1886.58,4219.55,28.017,69.96,1.2178
06/08/2021,1892.82,1898.99,1903.95,1883.38,4227.26,27.747,70.05,1.2171
06/07/2021,1899,1888.49,1900.41,1880.88,4226.52,28.033,69.23,1.2189
06/04/2021,1889.97,1871.32,1896.6,1856.09,4229.89,27.91,69.62,1.2165
06/03/2021,1870.57,1908.09,1909.89,1865.11,4192.85,27.492,68.81,1.2124
06/02/2021,1907.94,1900.05,1909.34,1894.05,4208.12,28.22,68.83,1.2209
06/01/2021,1900.19,1907.53,1916.84,1892.28,4202.04,28.119,67.72,1.2211
05/31/2021,1906.36,1903.69,1911.13,1901.56,,28.102,66.96,1.2225
05/28/2021,1902.64,1897.05,1905.9,1881.84,4204.11,28.031,66.32,1.2189
05/27/2021,1896.08,1896.49,1903.87,1888.22,4200.88,27.955,66.85,1.2192
05/26/2021,1896.44,1899.49,1913.15,1890.34,4195.99,27.877,66.21,1.219
05/25/2021,1899.26,1880.69,1900.63,1872.73,4188.13,28.056,66.07,1.225
05/24/2021,1881.07,1882.34,1887.44,1875.19,4197.05,27.905,66.05,1.2215
05/21/2021,1880.3,1876.84,1889.85,1870.01,4155.86,27.486,63.58,1.2179
05/20/2021,1876.69,1869.74,1884.12,1863.53,4159.12,28.067,62.05,1.2226
05/19/2021,1869.57,1869.59,1890.15,1851.94,4115.68,28.025,63.36,1.2172
05/18/2021,1868.22,1866.59,1875.4,1862.94,4127.83,28.333,65.49,1.222
05/17/2021,1866.13,1843.84,1868.8,1841.24,4163.29,28.274,66.27,1.2151
05/14/2021,1842.19,1826.49,1845.55,1819.79,4173.85,27.365,65.37,1.214
05/13/2021,1826.57,1815.9,1828.81,1808.78,4112.5,27.059,63.82,1.2078
05/12/2021,1815.44,1837.4,1843.69,1813,4063.04,27.244,66.08,1.2069
05/11/2021,1836.94,1834.58,1842.32,1817.68,4152.1,27.667,65.28,1.2146
05/10/2021,1835.44,1833.24,1845.53,1830.09,4188.43,27.492,64.92,1.2129
05/07/2021,1830.48,1815.48,1843.45,1812.9,4232.6,27.477,64.9,1.2163
05/06/2021,1815.18,1787.09,1818.21,1781.67,4201.62,27.477,64.71,1.2064
05/05/2021,1786.44,1778.91,1788.35,1769.95,4167.59,26.522,65.63,1.2005
05/04/2021,1778.48,1792.29,1799.38,1770.84,4164.66,26.558,65.69,1.2013
05/03/2021,1792.36,1768.49,1798.22,1765.91,4192.66,26.96,64.49,1.2061
04/30/2021,1768.59,1772.9,1773.98,1763.73,4181.17,25.873,63.58,1.2018
04/29/2021,1771.24,1780.9,1790.43,1756.19,4211.47,26.085,65.01,1.2118
04/28/2021,1781.32,1776.8,1782.85,1762.56,4183.18,26.102,63.86,1.2123
04/27/2021,1776.69,1780.42,1785.9,1773.52,4186.72,26.43,62.94,1.209
04/26/2021,1780.19,1776.34,1783.69,1768.7,4187.62,26.228,61.91,1.2083
04/23/2021,1777.18,1784.33,1796.06,1770.05,4180.17,26.095,62.14,1.2099
04/22/2021,1783.94,1794.15,1798.29,1776.83,4134.98,26.2,61.43,1.2015
04/21/2021,1793.46,1778.64,1797.98,1775.95,4173.42,26.586,61.35,1.2033
04/20/2021,1777.25,1770.3,1780.77,1763.18,4134.94,25.854,62.44,1.2033
04/19/2021,1769.31,1779.5,1790.54,1765.98,4163.26,25.852,63.38,1.2033
04/16/2021,1776.31,1763.84,1784.07,1759.79,4185.47,26.12,63.13,1.1983
04/15/2021,1763.21,1737.1,1769.91,1734.1,4170.42,25.979,63.46,1.1965
04/14/2021,1736,1744.3,1749.58,1732.13,4124.66,25.539,63.15,1.1978
04/13/2021,1743.83,1732.59,1749.23,1723.27,4141.59,25.442,60.18,1.1946
04/12/2021,1732.51,1743.8,1745.36,1727.18,4127.99,24.882,59.7,1.1909
04/09/2021,1743.1,1756.54,1757.47,1731.09,4128.8,25.341,59.32,1.1896
04/08/2021,1755.94,1737.84,1759.13,1732.99,4097.17,25.604,59.6,1.1912
04/07/2021,1737.28,1742.96,1744.57,1730.13,4079.95,25.267,59.77,1.187
04/06/2021,1743.57,1728.49,1745.68,1726.82,4073.94,25.247,59.33,1.1875
04/05/2021,1728.44,1728.74,1733.75,1721.22,4077.91,24.801,58.65,1.1811
04/02/2021,1728.84,1730.47,1732.55,1728.67,,,,1.1762
04/01/2021,1730.18,1708.09,1730.8,1705.42,4019.87,24.961,61.45,1.1775
03/31/2021,1707.01,1685.59,1715.28,1677.93,3972.89,24.552,59.16,1.1728
03/30/2021,1684.8,1712.55,1714.74,1678.85,3958.55,24.157,60.55,1.1714
03/29/2021,1711.99,1732.15,1733.34,1705.58,3971.09,24.771,61.56,1.1762
03/26/2021,1731.97,1727.3,1737.01,1721.23,3974.54,25.114,60.97,1.1796
03/25/2021,1726.82,1735.65,1745.95,1721.84,3909.52,25.047,58.56,1.1764
03/24/2021,1734.19,1727.8,1738.56,1723.85,3889.14,25.231,61.18,1.1812
03/23/2021,1727.11,1739.05,1742.85,1724.42,3910.52,25.227,57.76,1.1849
03/22/2021,1738.69,1745.74,1747.18,1727.4,3940.59,25.769,61.55,1.1931
03/19/2021,1744.74,1735.9,1746.88,1728.04,3913.1,26.321,61.42,1.1903
03/18/2021,1736.41,1745.09,1755.59,1719.05,3915.46,26.351,60,1.1915
03/17/2021,1744.44,1730.61,1751.81,1724.14,3974.12,26.058,64.6,1.1978
03/16/2021,1730.94,1730.57,1741.4,1725.8,3962.71,26.003,64.8,1.19
03/15/2021,1731.84,1727.74,1734.99,1721.31,3968.94,26.288,65.39,1.1928
03/12/2021,1726.41,1721.59,1728.42,1698.85,3943.34,25.911,65.61,1.1952
03/11/2021,1721.41,1726.55,1739.99,1719.38,3939.34,26.193,66.02,1.1984
03/10/2021,1726.05,1715.94,1726.76,1707.99,3898.81,26.13,64.44,1.1925
03/09/2021,1715.36,1682.55,1720.83,1679.8,3875.44,26.183,64.01,1.1898
03/08/2021,1681.24,1702.8,1714.45,1676.7,3821.35,25.269,65.05,1.1843
03/05/2021,1700.86,1698.59,1707.76,1687.12,3841.94,25.287,66.09,1.1917
03/04/2021,1697.19,1711.84,1723.34,1690.64,3768.47,25.461,63.83,1.1966
03/03/2021,1710.95,1738.59,1740.85,1701.94,3819.72,26.387,61.28,1.2062
03/02/2021,1738.09,1724.1,1738.89,1707.18,3870.29,26.879,59.75,1.2089
03/01/2021,1723.84,1733.4,1760.02,1719.52,3901.82,26.678,60.64,1.2047
02/26/2021,1733.49,1770.49,1776.1,1717.26,3811.15,26.44,61.5,1.2074
02/25/2021,1769.88,1804.8,1806.06,1765.44,3829.34,27.685,63.53,1.2176
02/24/2021,1804.36,1805.34,1813.99,1783.3,3925.43,27.894,63.22,1.2164
02/23/2021,1805.06,1809.09,1816.27,1795.78,3881.37,27.717,61.67,1.2149
02/22/2021,1808.66,1782.24,1812.76,1780.46,3876.5,28.111,61.49,1.2154
02/19/2021,1782.31,1776.19,1791.7,1760.13,3906.71,27.279,59.24,1.2117
02/18/2021,1775.49,1776.69,1789.88,1767.98,3913.97,27.098,60.52,1.2088
02/17/2021,1776.26,1794.65,1795.45,1769.27,3931.33,27.335,61.14,1.2036
02/16/2021,1794.31,1819.34,1826.75,1789.19,3932.59,27.341,60.05,1.2104
02/15/2021,1818.51,1825.34,1827.59,1815.71,,27.325,60.09,1.2127
02/12/2021,1823.46,1825.9,1830.8,1810.33,3934.83,27.348,59.47,1.2118
02/11/2021,1825.36,1842.65,1847.95,1820.63,3916.38,27.072,58.24,1.2128
02/10/2021,1842.22,1837.55,1855.7,1833.91,3909.88,27.108,58.68,1.2116
02/09/2021,1837.06,1830.59,1849.15,1828.63,3911.23,27.427,58.36,1.2117
02/08/2021,1830.16,1815.44,1839.15,1807.48,3915.59,27.589,57.97,1.2048
02/05/2021,1811.62,1792.49,1815.32,1791.8,3886.83,27.041,56.85,1.2042
02/04/2021,1792.26,1834.34,1835.13,1785.15,3871.74,26.261,56.23,1.1962
02/03/2021,1833.76,1837.49,1845.29,1829.49,3830.17,26.914,55.69,1.2034
02/02/2021,1837.35,1860.84,1864.26,1829.46,3826.31,26.426,54.76,1.2042
02/01/2021,1860.16,1863.05,1871.84,1849.04,3773.86,29.441,53.55,1.2059
01/29/2021,1846.09,1840.9,1876.03,1839.56,3714.24,26.937,52.2,1.2136
01/28/2021,1840.36,1844.34,1864.26,1833.81,3787.38,25.945,52.34,1.2121
01/27/2021,1843.99,1850.65,1853.58,1831.29,3750.77,25.389,52.85,1.2108
01/26/2021,1850.31,1855.55,1861.86,1848.36,3849.62,25.538,52.61,1.216
01/25/2021,1854.99,1855.75,1868.45,1847.3,3855.36,25.484,52.77,1.2137
01/22/2021,1852.55,1870.09,1871.17,1837.09,3841.47,25.556,52.27,1.2167
01/21/2021,1869.91,1871.07,1875.45,1858.16,3853.07,25.854,53.13,1.2162
01/20/2021,1870.91,1840.05,1872.03,1832.46,3851.85,25.766,53.24,1.2104
01/19/2021,1839.34,1838.09,1845.98,1833.06,3798.91,25.32,52.98,1.2128
01/18/2021,1836.89,1828.94,1840.95,1810.46,,25.32,52.36,1.2076
01/15/2021,1826.59,1846.8,1856.85,1823.21,3768.25,24.866,52.36,1.2078
01/14/2021,1846.37,1843.94,1857.59,1833.21,3795.54,25.802,53.57,1.2156
01/13/2021,1843.41,1856.19,1863.26,1843.34,3809.84,25.572,52.91,1.2157
01/12/2021,1855.63,1845.34,1864.08,1837.41,3801.19,25.435,53.21,1.2207
01/11/2021,1844.66,1849.34,1857.05,1817.14,3799.61,25.284,52.25,1.2149
01/08/2021,1848.26,1912.9,1917.85,1828.74,3824.68,24.637,52.24,1.2218
01/07/2021,1912.5,1919.4,1927.97,1906.86,3803.79,27.261,50.83,1.227
01/06/2021,1918.81,1950.3,1959.6,1901.11,3748.14,27.042,50.63,1.2325
01/05/2021,1949.35,1942.65,1953.17,1934.08,3726.86,27.64,49.93,1.2294
01/04/2021,1942.28,1906.05,1944.65,1905.36,3700.65,27.364,47.62,1.2248
01/01/2021,1898.1,1897.69,1899.12,1897.39,,,,1.2212
12/31/2020,1896.49,1893.55,1901.26,1884.77,3756.07,26.412,48.52,1.2213
12/30/2020,1893.37,1878.34,1894.06,1875.66,3732.04,26.573,48.4,1.2295
12/29/2020,1877.99,1872.24,1886.91,1870.99,3727.04,26.183,48,1.2247
12/28/2020,1871.19,1885.93,1900.53,1869.21,3735.36,26.51,47.62,1.2214
12/25/2020,1875.82,1877.07,1877.07,1877.07,,,,1.2204
12/24/2020,1876.56,1872.74,1882.55,1869.52,3703.06,25.867,48.23,1.2186
12/23/2020,1872.08,1859.99,1878.59,1858.59,3690.01,25.885,48.12,1.2185
12/22/2020,1859.56,1876.65,1884.61,1858.73,3687.26,25.5,47.02,1.2161
12/21/2020,1876.21,1883.2,1906.93,1856.69,3694.92,26.34,47.74,1.2242
12/18/2020,1880.66,1885.8,1889.88,1876.97,3709.41,26.001,49.1,1.2255
12/17/2020,1885.87,1864.26,1896.26,1861.83,3722.48,26.15,48.36,1.2266
12/16/2020,1864.15,1853.94,1866.2,1844.75,3701.17,25.018,47.82,1.2197
12/15/2020,1853.46,1827.8,1855.76,1825.29,3694.62,24.614,47.62,1.2151
12/14/2020,1827.17,1839.3,1839.86,1819.92,3647.49,24.022,46.99,1.2143
12/11/2020,1839.03,1835.55,1847.89,1824.23,3663.46,24.067,46.57,1.2111
12/10/2020,1835.31,1839.59,1850.4,1828.48,3668.1,24.073,46.78,1.2136
12/09/2020,1839.11,1871.19,1871.37,1825.71,3672.82,23.963,45.52,1.2081
12/08/2020,1871.36,1863.55,1875.79,1859.83,3702.25,24.711,45.6,1.2101
12/07/2020,1863.69,1837.99,1868.76,1822.99,3691.96,24.776,45.76,1.2108
12/04/2020,1837.61,1841.05,1848.26,1829.3,3699.12,24.232,46.26,1.212
12/03/2020,1840.36,1831.34,1844.45,1823.6,3666.72,24.12,45.64,1.214
12/02/2020,1831.01,1815.19,1832.65,1806.99,3669.01,24.066,45.28,1.2115
12/01/2020,1814.87,1777.4,1817.55,1775.52,3662.45,24.08,44.55,1.207
11/30/2020,1777.02,1789.05,1789.99,1764.69,3621.63,22.583,45.34,1.1928
11/27/2020,1788.13,1811.09,1813.81,1773.93,3638.35,22.614,45.53,1.1962
11/26/2020,1810.57,1805.74,1818.78,1805.31,,22.639,44.98,1.1913
11/25/2020,1805.3,1807.69,1817.98,1801.33,3629.65,23.387,45.71,1.1913
11/24/2020,1807.51,1836.65,1839.26,1800.69,3635.41,23.33,44.91,1.1888
11/23/2020,1835.85,1869.84,1876.72,1830.85,3577.59,23.675,43.06,1.184
11/20/2020,1870.49,1867.59,1879.98,1860.66,3557.54,24.406,42.15,1.1853
11/19/2020,1867.37,1871.44,1874.34,1852.48,3581.87,24.085,41.74,1.1873
11/18/2020,1871.41,1878.6,1884.92,1863.94,3567.79,24.48,41.82,1.1852
11/17/2020,1878.6,1889.15,1893.9,1877.69,3609.53,24.686,41.43,1.1861
11/16/2020,1888.52,1888.74,1899.35,1864.74,3626.91,24.837,41.34,1.1853
11/13/2020,1888.04,1876.44,1897.16,1873.76,3585.15,24.818,40.13,1.1832
11/12/2020,1875.76,1865.3,1883.88,1862.46,3537.01,24.35,41.12,1.1804
11/11/2020,1864.71,1877.34,1884.93,1856.05,3572.66,24.306,41.45,1.1777
11/10/2020,1876.5,1862.15,1890.6,1860.3,3545.53,24.502,41.36,1.1814
11/09/2020,1861.86,1954.65,1965.92,1850.36,3550.5,23.736,40.29,1.1813
11/06/2020,1951.51,1949.24,1960.77,1935.4,3509.44,25.702,37.14,1.1872
11/05/2020,1948.56,1903.65,1952.95,1902.43,3510.45,25.232,38.79,1.1821
11/04/2020,1903.21,1908.59,1916.68,1883.15,3443.44,23.933,39.15,1.1722
11/03/2020,1908.36,1895.8,1910.71,1886.81,3369.16,24.374,37.66,1.1711
11/02/2020,1895.1,1878.59,1896.12,1873.21,3310.24,24.073,36.81,1.164
10/30/2020,1877.95,1868.24,1889.85,1864.64,3269.96,23.694,35.79,1.1647
10/29/2020,1867.13,1876.94,1885.42,1859.67,3310.11,23.408,36.17,1.1674
10/28/2020,1877.06,1908.05,1911.03,1869.59,3271.03,23.359,37.39,1.1744
10/27/2020,1906.83,1902.19,1911.34,1897.47,3390.68,24.57,39.57,1.1795
10/26/2020,1901.69,1902.34,1908.55,1890.9,3400.97,24.42,38.56,1.1808
10/23/2020,1900.79,1904.24,1914.3,1894.54,3465.39,24.675,39.85,1.1859
10/22/2020,1904.04,1924.34,1926,1894.8,3453.49,24.709,40.64,1.1816
10/21/2020,1924.49,1908.65,1931.41,1907.94,3435.56,25.241,40.03,1.1861
10/20/2020,1906.39,1904.24,1914.2,1894.74,3443.12,24.98,41.46,1.1821
10/19/2020,1904.27,1899.94,1918.59,1897.09,3426.92,24.698,40.83,1.1766
10/16/2020,1898.97,1907.95,1914.06,1897.59,3483.81,24.405,40.88,1.1718
10/15/2020,1907.82,1900.31,1909.22,1889.46,3483.34,24.224,40.96,1.1706
10/14/2020,1900.89,1891.9,1913.03,1882.44,3488.67,24.395,41.04,1.1746
10/13/2020,1890.82,1922.42,1925.73,1886.59,3511.93,24.129,40.2,1.1744
10/12/2020,1921.95,1930.5,1933.45,1918.19,3534.22,25.271,39.43,1.1813
10/09/2020,1929.43,1894.19,1930.83,1893.32,3477.13,25.108,40.6,1.1824
10/08/2020,1893.09,1887.4,1900.73,1881.86,3446.83,23.876,41.19,1.1758
10/07/2020,1887.22,1878.84,1898.31,1873.05,3419.45,23.896,39.95,1.176
10/06/2020,1877.13,1913.28,1921.1,1874.57,3360.95,23.921,40.67,1.1734
10/05/2020,1912.9,1902.24,1918.74,1886.81,3408.63,24.56,39.22,1.1781
10/02/2020,1898.7,1905.65,1917.28,1889.57,3348.44,24.029,37.05,1.1713
10/01/2020,1905.05,1885.8,1912.09,1884.48,3380.8,24.254,38.72,1.1747
09/30/2020,1885.44,1897.81,1902.39,1881.31,3363,23.494,40.22,1.1718
09/29/2020,1897.69,1881.4,1899.24,1875.56,3335.47,24.445,39.29,1.1742
09/28/2020,1880.85,1859,1883.39,1849.19,3351.6,23.572,40.6,1.1664
09/25/2020,1860.05,1868.61,1875.28,1852.59,3298.46,23.066,40.25,1.163
09/24/2020,1868.04,1863.42,1877.3,1848.45,3246.59,23.162,40.31,1.1672
09/23/2020,1863.55,1900.2,1905.56,1855.77,3236.92,23.069,39.93,1.1659
09/22/2020,1899.28,1912.8,1919.99,1894.93,3315.57,24.488,39.6,1.1706
09/21/2020,1912.57,1949.55,1955.75,1883.21,3281.06,24.356,39.31,1.1769
09/18/2020,1949.69,1943.87,1960.2,1941.79,3319.47,27.092,41.11,1.1837
09/17/2020,1942.6,1959.99,1963.48,1932.99,3357.01,27.066,40.97,1.1847
09/16/2020,1959.32,1956.19,1973.63,1949.89,3385.49,27.443,40.16,1.1814
09/15/2020,1955.52,1957.31,1972.35,1948.64,3401.2,27.429,38.28,1.1845
09/14/2020,1956.37,1941.05,1962.52,1937.46,3383.54,27.31,37.26,1.1868
09/11/2020,1941.5,1955.2,1957.95,1937.42,3340.97,26.813,37.33,1.1845
09/10/2020,1954.07,1946.06,1966.5,1941.42,3339.19,27.249,37.3,1.1813
09/09/2020,1946.66,1932.26,1950.95,1920.2,3398.96,27.041,38.05,1.1802
09/08/2020,1930.93,1930.05,1940.84,1906.67,3331.84,26.947,36.76,1.1779
09/07/2020,1928.82,1931.24,1941.44,1924.57,,26.991,39.2,1.1817
09/04/2020,1932.45,1931.51,1942.25,1916.67,3426.96,26.659,39.77,1.1838
09/03/2020,1930.52,1943.06,1951.19,1921.99,3455.06,26.828,41.37,1.1849
09/02/2020,1942.62,1969.75,1974.45,1932.76,3580.84,27.343,41.51,1.1853
09/01/2020,1970.14,1967.63,1992.38,1963.2,3526.65,28.575,42.76,1.191
08/31/2020,1969.75,1965.4,1976.47,1954.58,3500.31,28.53,42.61,1.1936
08/28/2020,1964.49,1930.04,1973.91,1923.7,3508.01,27.73,42.97,1.1903
08/27/2020,1928.91,1953.31,1976.6,1910.22,3484.55,27.09,43.04,1.1821
08/26/2020,1953.45,1929.07,1954.98,1902.77,3478.73,27.514,43.39,1.1829
08/25/2020,1927.94,1933.06,1937.69,1914.42,3443.62,26.328,43.35,1.1833
08/24/2020,1932.45,1939.24,1961.89,1924.01,3431.28,26.661,42.62,1.1787
08/21/2020,1939.4,1947.44,1956.08,1911.65,3397.16,26.788,42.34,1.1795
08/20/2020,1942.6,1929.53,1955.44,1925.12,3385.51,27.192,42.58,1.1859
08/19/2020,1929.54,2001.19,2006.68,1924.82,3374.85,27.385,42.93,1.1836
08/18/2020,2000.95,1985.89,2015.45,1977.84,3389.78,28.115,42.89,1.1929
08/17/2020,1985.53,1947.04,1990.65,1929.74,3381.99,27.717,42.89,1.1869
08/14/2020,1943.76,1953.7,1962.84,1932.65,3372.85,26.133,42.01,1.1841
08/13/2020,1953.03,1920.9,1966.43,1912.93,3373.43,27.762,42.24,1.1812
08/12/2020,1917.82,1912,1949.45,1864.3,3380.35,26.023,42.67,1.1782
08/11/2020,1911.25,2027.34,2032.19,1901.69,3333.69,26.1,41.61,1.1739
08/10/2020,2027.26,2034.19,2050.01,2019.41,3360.47,29.311,41.94,1.1736
08/07/2020,2034.62,2065.11,2073.41,2015.55,3351.28,27.595,41.22,1.1786
08/06/2020,2063.19,2040.4,2069.77,2034.71,3349.16,28.47,41.95,1.1875
08/05/2020,2039.4,2018.98,2055.68,2009.77,3327.77,26.953,42.19,1.1861
08/04/2020,2018.07,1976.99,2019.88,1968.5,3306.51,26.091,41.7,1.18
08/03/2020,1976.7,1980.98,1985.28,1960.4,3294.61,24.505,41.01,1.1761
07/31/2020,1974.69,1960.51,1980.45,1955.4,3271.12,24.304,40.27,1.1774
07/30/2020,1959.5,1970.9,1971.87,1939.67,3246.22,23.45,39.92,1.1846
07/29/2020,1970.37,1959.6,1980.8,1944.97,3258.44,24.321,41.27,1.179
07/28/2020,1958.93,1942.64,1981.22,1907.7,3218.44,24.3,41.04,1.1714
07/27/2020,1941.88,1899.99,1945.71,1899.73,3239.41,24.501,41.6,1.1751
07/24/2020,1900.97,1887.34,1906.54,1881.56,3215.63,22.85,41.29,1.1654
07/23/2020,1886.86,1872.39,1898.4,1862.8,3235.66,22.988,41.07,1.1594
07/22/2020,1871.75,1842.2,1872.64,1840.75,3276.02,23.144,41.9,1.1568
07/21/2020,1841.58,1815.89,1843.89,1815.57,3257.3,21.557,41.96,1.1526
07/20/2020,1815.4,1809.58,1820.73,1805.6,3251.84,20.192,40.81,1.1444
07/17/2020,1808.9,1797.3,1812.03,1795.11,3224.73,19.764,40.59,1.1426
07/16/2020,1796.63,1811.9,1813.74,1795.02,3215.57,19.573,40.75,1.1383
07/15/2020,1811.31,1807.8,1814.79,1802.72,3226.56,19.761,41.2,1.141
07/14/2020,1807.53,1803.19,1811.03,1791.46,3197.52,19.53,40.29,1.1396
07/13/2020,1802.71,1799.01,1813.45,1798.01,3155.22,19.788,40.1,1.134
07/10/2020,1798.31,1802.13,1810.76,1794.28,3185.04,19.053,40.55,1.1298
07/09/2020,1802.82,1811.3,1816.26,1795.82,3152.05,18.962,39.62,1.1281
07/08/2020,1810.12,1795.27,1818.13,1791.62,3169.94,19.161,40.9,1.1329
07/07/2020,1794.26,1783.91,1797.59,1773.79,3145.32,18.699,40.62,1.127
07/06/2020,1783.56,1776.31,1787.09,1770.13,3179.72,18.582,40.63,1.1308
07/03/2020,1774.79,1774.77,1777.43,1772.48,,18.582,40.28,1.1248
07/02/2020,1775.14,1769.6,1779.83,1757.68,3130.01,18.322,40.65,1.1238
07/01/2020,1770.01,1781.6,1789.48,1759.27,3115.86,18.218,39.82,1.125
06/30/2020,1780.67,1771.9,1786.02,1765.35,3100.29,18.637,39.27,1.1231
06/29/2020,1771.49,1773.74,1775.72,1765.78,3053.24,18.064,39.7,1.124
06/26/2020,1770.62,1761.82,1772.12,1747.67,3009.05,18.096,38.49,1.1217
06/25/2020,1761.49,1760.32,1769.04,1755.49,3083.76,17.968,38.72,1.1217
06/24/2020,1761.43,1768.99,1779.61,1760.8,3050.33,17.734,38.01,1.125
06/23/2020,1766.51,1755.26,1771.25,1747.43,3131.29,18.155,40.37,1.1306
06/22/2020,1754.46,1748.78,1763.42,1743.27,3117.86,17.992,40.46,1.1258
06/19/2020,1742.84,1723.69,1745.36,1721.18,3097.74,17.937,39.75,1.1175
06/18/2020,1722.62,1726.3,1737.17,1717.57,3115.34,17.601,38.84,1.1202
06/17/2020,1726.29,1727.71,1730.41,1713.22,3113.49,17.86,37.96,1.1243
06/16/2020,1726.96,1725.55,1733.12,1716.43,3124.74,17.735,38.38,1.1263
06/15/2020,1724.61,1732.32,1734.53,1704.31,3066.59,17.484,37.12,1.1322
06/12/2020,1729.77,1728.34,1743.16,1722.57,3041.31,17.563,36.26,1.1254
06/11/2020,1727.15,1737.01,1744.92,1721.58,3002.1,17.97,36.34,1.1297
06/10/2020,1736.24,1714.8,1740.06,1708.47,3190.14,17.884,39.6,1.1369
06/09/2020,1714.32,1700.49,1721.04,1692.2,3207.18,17.896,38.94,1.134
06/08/2020,1694.6,1684.65,1700.9,1677.52,3232.39,17.995,38.19,1.1292
06/05/2020,1685.23,1711.81,1717.25,1670.74,3193.93,17.534,39.55,1.1284
06/04/2020,1710.62,1699.89,1721.62,1696.9,3112.35,18.116,37.41,1.1336
06/03/2020,1697.51,1728.1,1733.8,1689.54,3122.87,18.013,37.29,1.1232
06/02/2020,1727.05,1740.34,1745.26,1721.4,3080.82,18.315,36.81,1.1169
06/01/2020,1740,1738.05,1744.84,1727.26,3055.73,18.869,35.44,1.1134
05/29/2020,1726.3,1721.7,1737.71,1712.53,3044.31,18.541,35.49,1.1098
05/28/2020,1718.5,1709.04,1727.52,1707.11,3029.73,18.009,33.71,1.1076
05/27/2020,1708.87,1712.47,1716.37,1693.82,3036.13,17.757,32.81,1.1003
05/26/2020,1711.25,1728.82,1736.07,1708.3,2991.77,17.595,34.35,1.098
05/25/2020,1729.19,1734.61,1736.01,1721.45,,17.595,33.92,1.0899
