Date,XAU_Close,XAU_Open,XAU_High,XAU_Low,S&P500,SLV,OIL,EURUSD,Predicted
2001-02-05,265.55,267.15,265.55,265.55,1354.3,4.72,30.55,0.9384,267.2742883555012
2001-02-06,263.65,265.45,263.65,263.65,1352.3,4.692,30.35,0.9309,265.2360665394455
2001-02-07,263.35,263.75,263.35,263.35,1340.9,4.647,31.27,0.9282,263.6304762404005
2001-02-08,260.9,263.4,260.9,260.9,1332.5,4.592,31.59,0.9188,263.0734575039795
2001-02-09,260.65,260.85,260.65,260.65,1314.8,4.585,31.03,0.9247,261.24919716404037
2001-02-12,261.35,261.35,261.35,261.35,1330.3,4.582,30.51,0.9314,261.05798647628933
2001-02-13,260.95,261.45,260.95,260.95,1318.8,4.572,30.36,0.9209,261.58105924915407
2001-02-14,259.9,260.65,259.9,259.9,1315.9,4.537,29.71,0.9183,261.081485233081
2001-02-15,256.05,259.75,256.05,256.05,1326.6,4.54,28.8,0.9047,259.7550349062496
2001-02-16,258.95,255.95,258.95,258.95,1301.5,4.512,29.16,0.9131,257.3836571194446
2001-02-19,259.65,258.75,259.65,259.65,1301.5,4.512,29.16,0.922,259.0597659033126
2001-02-20,256.25,259.65,256.25,256.25,1278.9,4.442,28.58,0.9123,259.6166134829999
2001-02-21,258.55,256.45,258.55,258.55,1255.3,4.43,28.53,0.9096,256.2612684459493
2001-02-22,259.05,258.75,259.05,259.05,1252.8,4.437,28.82,0.9052,258.8350791193286
2001-02-23,261.5,258.7,261.5,261.5,1245.9,4.455,29.04,0.9176,259.26525957327493
2001-02-26,266.85,261.75,266.85,266.85,1267.7,4.467,28.42,0.9118,261.3630790179949
2001-02-27,268.25,267.0,268.25,268.25,1257.9,4.463,28.13,0.9178,267.3132909824268
2001-02-28,267.25,268.05,267.25,267.25,1239.9,4.515,27.39,0.9234,267.7918276704176
2001-03-01,265.65,267.15,265.65,265.65,1241.2,4.435,27.62,0.9298,266.58543634716267
2001-03-02,262.75,265.05,262.75,262.75,1234.2,4.458,27.84,0.9347,266.2515321710798
2001-03-05,263.15,262.65,263.15,263.15,1241.4,4.455,28.6,0.9296,262.65935484463057
2001-03-06,260.75,263.1,260.75,260.75,1253.8,4.445,28.32,0.9344,263.1032827385803
2001-03-07,262.35,260.65,262.35,262.35,1261.9,4.465,29.0,0.9296,260.8779772732404
2001-03-08,266.45,262.45,266.45,266.45,1264.7,4.51,28.39,0.9324,262.20692960988276
2001-03-09,272.38,267.38,272.38,272.38,1233.4,4.522,28.01,0.9329,266.74664275688536
2001-03-12,272.55,272.2,272.55,272.55,1180.2,4.44,28.0,0.9287,271.713105700021
2001-03-13,267.75,272.65,267.75,267.75,1197.7,4.45,27.59,0.9147,271.96586424457763
2001-03-14,263.05,268.65,263.05,263.05,1166.7,4.458,26.41,0.9109,267.8406328378025
2001-03-15,260.65,263.85,260.65,260.65,1173.6,4.353,26.55,0.8984,262.88278967107607
2001-03-16,258.75,260.85,258.75,258.75,1150.5,4.315,26.74,0.8976,260.61369563403304
2001-03-19,260.65,258.8,260.65,260.65,1170.8,4.32,26.15,0.899,258.3452950568967
2001-03-20,261.65,260.85,261.65,261.65,1142.6,4.353,25.96,0.9096,260.4728351998773
2001-03-21,263.05,262.05,263.05,263.05,1122.1,4.348,26.8,0.8962,261.4029733709165
2001-03-22,261.95,263.15,261.95,261.95,1117.6,4.355,26.54,0.8883,262.80353779448205
2001-03-23,262.35,262.25,262.35,262.35,1139.8,4.363,27.3,0.89,261.780344110357
2001-03-26,262.65,262.15,262.65,262.65,1152.7,4.38,27.48,0.896,262.1638112115753
2001-03-27,261.45,262.45,261.45,261.45,1182.2,4.435,27.75,0.8932,262.49320875725635
2001-03-28,260.05,260.9,260.05,260.05,1153.3,4.375,26.31,0.8858,261.5607850226209
2001-03-29,259.05,260.2,259.05,259.05,1148.0,4.373,26.32,0.8827,260.26372080829793
2001-03-30,257.95,259.15,257.95,257.95,1160.3,4.315,26.29,0.8778,258.9720651964265
2001-04-02,255.55,257.75,255.55,255.55,1145.9,4.335,25.59,0.8798,258.03425972575894
2001-04-03,257.05,255.7,257.05,257.05,1106.5,4.333,26.19,0.8981,255.9928916370562
2001-04-04,258.75,257.35,258.75,258.75,1103.2,4.36,27.12,0.9013,257.31326395919865
2001-04-05,258.55,259.0,258.55,258.55,1151.4,4.373,27.26,0.8967,258.9695575820528
2001-04-06,259.9,258.5,259.9,259.9,1128.4,4.355,27.06,0.9042,259.22145103616384
2001-04-09,258.5,260.05,258.5,258.5,1137.6,4.335,27.28,0.897,259.98118925090785
2001-04-10,257.55,258.05,257.55,257.55,1168.4,4.345,28.48,0.8889,257.7457363068414
2001-04-11,258.75,257.75,258.75,258.75,1165.9,4.383,28.18,0.8883,257.9041578877903
2001-04-12,260.15,258.85,260.15,260.15,1183.5,4.388,28.25,0.8926,259.4003914879851
2001-04-13,260.15,260.0,260.15,260.15,1183.5,4.388,28.25,0.8882,260.72366316889713
2001-04-16,263.4,260.0,263.4,263.4,1179.7,4.46,28.79,0.8888,259.89537263798974
2001-04-17,261.0,262.85,261.0,261.0,1191.8,4.388,28.24,0.8839,262.8704032395093
2001-04-18,261.25,261.0,261.25,261.25,1238.2,4.385,27.95,0.8822,260.8508166899703
2001-04-19,265.5,261.15,265.5,265.5,1253.7,4.447,27.82,0.898,261.73467257221876
2001-04-20,264.65,265.25,264.65,264.65,1243.0,4.46,27.28,0.9022,265.7783471169748
2001-04-23,263.5,264.25,263.5,263.5,1224.4,4.46,27.61,0.8964,264.9811426872544
2001-04-24,264.3,263.4,264.3,264.3,1209.5,4.473,26.86,0.8942,263.36283191038115
2001-04-25,262.35,264.25,262.35,262.35,1228.8,4.385,27.29,0.8976,264.2043486937327
2001-04-26,264.15,262.6,264.15,264.15,1234.5,4.397,28.44,0.9032,262.42319703318947
2001-04-27,264.05,264.25,264.05,264.05,1253.0,4.4,28.27,0.8922,264.5277522626966
2001-04-30,264.05,263.9,264.05,264.05,1249.5,4.358,28.46,0.8881,263.5831665384546
2001-05-01,264.35,263.85,264.35,264.35,1266.4,4.385,28.94,0.893,263.8430551346145
2001-05-02,265.35,264.4,265.35,265.35,1267.4,4.395,27.8,0.8939,264.64745927758605
2001-05-03,266.15,265.25,266.15,266.15,1248.6,4.365,28.45,0.8897,265.7181734798751
2001-05-04,266.15,266.0,266.15,266.15,1266.6,4.36,28.36,0.8927,266.09291152191065
2001-05-07,266.1,266.05,266.1,266.1,1263.5,4.327,27.77,0.8901,265.86258572751217
2001-05-08,264.95,266.0,264.95,264.95,1261.2,4.335,27.39,0.8853,266.0417046851117
2001-05-09,269.9,265.05,269.9,269.9,1255.5,4.415,28.23,0.886,264.73540765684504
2001-05-10,269.0,269.75,269.0,269.0,1255.2,4.35,28.52,0.8815,269.6661854650141
2001-05-11,268.05,269.05,268.05,268.05,1245.7,4.337,28.55,0.8753,268.63117065417805
2001-05-14,268.5,268.05,268.5,268.5,1248.9,4.357,28.71,0.8743,268.2198857874905
2001-05-15,268.4,268.45,268.4,268.4,1249.4,4.32,28.98,0.8782,268.379999588574
2001-05-16,272.2,268.5,272.2,272.2,1285.0,4.463,28.86,0.8834,268.4754397082937
2001-05-17,273.55,272.05,273.55,273.55,1288.5,4.495,28.91,0.8827,271.97091475192735
2001-05-18,286.35,273.6,286.35,286.35,1292.0,4.577,29.91,0.8814,273.42127728479716
2001-05-21,285.65,286.5,285.65,285.65,1312.8,4.55,29.98,0.8767,286.2630064173175
2001-05-22,285.25,285.5,285.25,285.25,1309.4,4.568,29.74,0.865,286.0178129759555
2001-05-23,283.75,285.5,283.75,283.75,1289.0,4.58,29.58,0.8565,285.26046848133916
2001-05-24,279.25,283.6,279.25,279.25,1293.2,4.62,28.41,0.8569,283.3760189201541
2001-05-25,277.9,279.25,277.9,277.9,1277.9,4.583,28.38,0.8612,279.6240231675028
2001-05-28,277.9,277.75,277.9,277.9,1277.9,4.583,28.38,0.8602,277.4396284920016
2001-05-29,273.9,277.8,273.9,273.9,1267.9,4.54,28.66,0.8558,277.68518525295383
2001-05-30,266.1,273.9,266.1,266.1,1248.1,4.482,28.55,0.8568,273.63422913222837
2001-05-31,266.05,266.5,266.05,266.05,1255.8,4.428,28.37,0.8459,265.7080087372683
2001-06-01,267.0,265.9,267.0,267.0,1260.7,4.441,27.93,0.8477,266.36668171502566
2001-06-04,265.55,266.95,265.55,265.55,1267.1,4.353,28.13,0.8465,267.1187783239573
2001-06-05,266.35,265.85,266.35,266.35,1283.6,4.361,28.24,0.8541,265.34497256019984
2001-06-06,266.25,266.35,266.25,266.25,1270.0,4.358,27.72,0.8478,266.30063719887175
2001-06-07,266.35,266.55,266.35,266.35,1277.0,4.353,27.75,0.8506,265.84748064442255
2001-06-08,273.5,266.6,273.5,273.5,1265.0,4.388,28.33,0.8508,266.62516876648726
2001-06-11,268.0,273.75,268.0,268.0,1254.4,4.356,29.04,0.8432,273.26864561427834
2001-06-12,271.85,268.15,271.85,271.85,1255.8,4.393,29.18,0.8532,267.68345908356747
2001-06-13,272.65,271.85,272.65,272.65,1241.6,4.433,28.84,0.8548,271.8297493104471
2001-06-14,275.75,272.65,275.75,275.75,1219.9,4.488,29.04,0.8623,272.36393146628257
2001-06-15,271.15,275.65,271.15,271.15,1214.4,4.418,28.51,0.8615,276.11936005736726
2001-06-18,273.05,271.6,273.05,273.05,1208.4,4.44,27.55,0.8608,271.57517621211656
2001-06-19,273.65,272.45,273.65,273.65,1212.6,4.418,27.48,0.8539,273.2915772718633
2001-06-20,272.65,273.55,272.65,272.65,1223.1,4.363,26.5,0.8547,273.7881039529586
2001-06-21,272.85,272.55,272.85,272.85,1237.0,4.341,26.56,0.8543,272.49809873815894
2001-06-22,272.6,272.5,272.6,272.6,1225.3,4.321,26.83,0.8573,274.27149339484293
2001-06-25,274.0,272.55,274.0,274.0,1218.6,4.316,27.25,0.8588,272.71603340546244
2001-06-26,276.25,273.85,276.25,276.25,1216.8,4.366,26.98,0.8638,273.9647563799305
2001-06-27,272.25,276.25,272.25,272.25,1211.1,4.323,25.61,0.8592,276.26240348176066
2001-06-28,269.35,272.55,269.35,269.35,1226.2,4.332,25.56,0.8438,272.5507401594573
2001-06-29,270.85,269.4,270.85,270.85,1224.4,4.327,26.25,0.85,269.57395426060094
2001-07-02,269.35,270.8,269.35,269.35,1236.7,4.31,25.95,0.8484,270.7080922905476
2001-07-03,267.95,269.55,267.95,267.95,1234.5,4.278,26.24,0.8486,269.81735296964496
2001-07-04,267.95,267.85,267.95,267.95,1234.5,4.278,26.24,0.8467,267.4917044493383
2001-07-05,265.35,267.75,265.35,265.35,1219.2,4.238,27.02,0.838,267.2829712573797
2001-07-06,266.25,265.55,266.25,266.25,1190.6,4.265,28.21,0.8475,265.95029633153285
2001-07-09,266.65,266.45,266.65,266.65,1198.8,4.243,27.59,0.8511,266.15775600108117
2001-07-10,266.35,266.65,266.35,266.35,1181.5,4.263,27.49,0.8548,266.6024406795325
2001-07-11,268.75,266.4,268.75,268.75,1180.2,4.26,27.11,0.8598,266.48072229057186
2001-07-12,266.85,268.25,266.85,266.85,1208.1,4.268,26.8,0.8534,268.60358267691555
2001-07-13,267.35,266.75,267.35,267.35,1215.7,4.308,26.59,0.8549,267.147345539623
2001-07-16,267.15,267.3,267.15,267.15,1202.5,4.21,26.06,0.853,266.69504351980015
2001-07-17,268.45,267.25,268.45,268.45,1214.4,4.248,25.57,0.8599,266.5766737653208
2001-07-18,270.75,268.4,270.75,270.75,1207.7,4.288,24.89,0.8737,268.5402170234199
2001-07-19,269.45,270.45,269.45,269.45,1215.0,4.24,24.7,0.8711,270.57782265844793
2001-07-20,270.15,269.25,270.15,270.15,1210.8,4.24,25.59,0.8711,269.4128958510129
2001-07-23,268.85,270.0,268.85,268.85,1191.0,4.26,26.12,0.8691,269.72798711717263
2001-07-24,269.75,269.0,269.75,269.75,1171.7,4.26,26.31,0.8737,268.66779325767345
2001-07-25,267.95,269.75,267.95,267.95,1190.5,4.232,26.84,0.8808,269.4955436662206
2001-07-26,266.65,267.75,266.65,266.65,1202.9,4.24,26.73,0.8781,267.699070973749
2001-07-27,267.85,266.75,267.85,267.85,1205.8,4.218,27.02,0.8777,266.4772681365189
2001-07-30,265.25,267.85,265.25,265.25,1204.5,4.254,26.63,0.8745,267.6598086127635
2001-07-31,266.85,265.35,266.85,266.85,1211.2,4.243,26.35,0.8762,265.09164840320227
2001-08-01,267.55,266.55,267.55,267.55,1215.9,4.249,26.77,0.8811,266.9628037585738
2001-08-02,267.75,267.75,267.75,267.75,1220.8,4.25,27.71,0.884,267.7698758075465
2001-08-03,268.45,267.85,268.45,268.45,1214.3,4.243,27.62,0.8844,267.66958532872945
2001-08-06,267.75,268.45,267.75,267.75,1200.5,4.207,27.74,0.8819,268.5378022586862
2001-08-07,267.65,267.65,267.65,267.65,1204.4,4.187,27.94,0.8776,268.21440802722884
2001-08-08,268.35,267.45,268.35,268.35,1183.5,4.167,27.54,0.8804,267.92450596016005
2001-08-09,273.55,268.45,273.55,273.55,1183.4,4.232,27.64,0.8924,268.5778214569084
2001-08-10,274.25,273.25,274.25,274.25,1190.2,4.16,28.05,0.8933,274.26040976824714
2001-08-13,276.05,274.0,276.05,276.05,1191.3,4.162,27.82,0.8964,274.3360112484055
2001-08-14,276.45,275.75,276.45,276.45,1186.7,4.217,28.01,0.9032,275.2447887996826
2001-08-15,276.05,276.35,276.05,276.05,1178.0,4.169,27.56,0.9142,276.8305940958099
2001-08-16,275.35,275.95,275.35,275.35,1181.7,4.212,27.4,0.9121,276.7443458973236
2001-08-17,279.25,274.95,279.25,279.25,1162.0,4.279,26.68,0.9182,275.95741886997695
2001-08-20,276.15,278.75,276.15,276.15,1171.4,4.167,27.18,0.9147,278.9768095425465
2001-08-21,275.05,276.25,275.05,275.05,1157.3,4.207,27.91,0.9178,275.5949907268129
2001-08-22,274.55,275.25,274.55,274.55,1165.3,4.222,26.37,0.9146,274.89265816540217
2001-08-23,275.55,274.55,275.55,275.55,1162.1,4.234,26.63,0.9153,275.0594288428227
2001-08-24,272.85,275.35,272.85,272.85,1184.9,4.199,26.9,0.915,275.83867567161934
2001-08-27,272.85,272.75,272.85,272.85,1179.2,4.211,26.67,0.9114,273.19113438557895
2001-08-28,272.25,272.75,272.25,272.25,1161.5,4.196,27.17,0.9126,272.7076777956357
2001-08-29,273.75,272.55,273.75,273.75,1148.6,4.198,27.05,0.9093,272.15119467867635
2001-08-30,275.25,273.55,275.25,275.25,1129.0,4.203,26.55,0.9165,273.8261814261324
2001-08-31,274.45,275.25,274.45,274.45,1133.6,4.193,27.2,0.9124,275.64357391026937
2001-09-03,273.5,274.25,273.5,273.5,1133.6,4.193,27.2,0.9072,273.9648210513848
2001-09-04,272.15,273.4,272.15,272.15,1132.9,4.173,26.93,0.8886,273.28561936377906
2001-09-05,272.0,272.05,272.0,272.0,1131.7,4.18,26.95,0.8857,272.45617643999435
2001-09-06,272.9,271.85,272.9,272.9,1106.4,4.175,27.58,0.8961,272.377227957872
2001-09-07,273.15,272.9,273.15,273.15,1085.8,4.171,28.03,0.9074,272.8412239060507
2001-09-10,271.75,273.15,271.75,271.75,1092.5,4.181,27.63,0.8981,272.8548533256314
2001-09-11,288.5,273.65,288.5,288.5,1092.5,4.181,27.63,0.9143,271.69032329157153
2001-09-12,279.5,291.5,279.5,279.5,1092.5,4.181,27.63,0.9069,288.26609592862536
2001-09-13,282.0,278.0,282.0,282.0,1092.5,4.181,27.63,0.9112,279.258979807405
2001-09-14,286.3,281.0,286.3,286.3,1092.5,4.318,29.53,0.9208,281.61321171240843
2001-09-17,289.95,290.75,289.95,289.95,1038.8,4.401,28.81,0.9244,286.48155208467455
2001-09-18,288.0,289.5,288.0,288.0,1032.7,4.461,27.7,0.9275,289.82082757320654
2001-09-19,290.65,288.0,290.65,290.65,1016.1,4.733,26.72,0.9268,288.0817131367534
2001-09-20,288.65,290.25,288.65,288.65,984.5,4.523,26.59,0.9279,290.4056891439451
2001-09-21,291.7,289.0,291.7,291.7,965.8,4.605,25.97,0.9149,288.514830837975
2001-09-24,289.5,291.25,289.5,289.5,1003.5,4.583,22.01,0.917,291.610984461513
2001-09-25,289.75,289.5,289.75,289.75,1012.3,4.535,21.81,0.9233,289.8720711502904
2001-09-26,293.0,289.0,293.0,293.0,1007.0,4.603,22.38,0.9233,289.7599195568226
2001-09-27,291.8,292.65,291.8,291.8,1018.6,4.608,22.74,0.9183,292.61313468024883
2001-09-28,292.95,291.5,292.95,292.95,1040.9,4.675,23.43,0.9117,292.1907522932535
2001-10-01,291.95,291.95,291.95,291.95,1038.5,4.667,23.28,0.9175,292.46487093604287
2001-10-02,289.7,292.15,289.7,289.7,1051.3,4.65,22.79,0.919,291.7244664847072
2001-10-03,289.7,290.0,289.7,289.7,1072.3,4.635,22.08,0.9146,289.4188671656754
2001-10-04,290.1,289.25,290.1,290.1,1069.6,4.665,22.63,0.9181,289.2736073433963
2001-10-05,291.25,290.25,291.25,291.25,1071.4,4.685,22.39,0.9185,290.4460422073472
2001-10-08,292.15,292.75,292.15,292.15,1062.4,4.67,22.45,0.9213,291.38009572819874
2001-10-09,288.25,292.0,288.25,288.25,1056.8,4.55,22.48,0.9132,291.9249848704109
2001-10-10,285.1,289.0,285.1,285.1,1081.0,4.44,22.53,0.9112,288.1971899745623
2001-10-11,281.5,285.5,281.5,281.5,1097.4,4.425,23.34,0.9024,284.66920580421413
2001-10-12,284.7,282.55,284.7,284.7,1091.7,4.47,22.5,0.9116,281.7910463456122
2001-10-15,281.55,284.35,281.55,281.55,1090.0,4.393,22.29,0.9094,284.45849510439604
2001-10-16,281.45,281.75,281.45,281.45,1097.5,4.345,22.0,0.9083,281.2172239779867
2001-10-17,282.55,281.65,282.55,282.55,1077.1,4.37,21.81,0.9038,281.42873791443475
2001-10-18,279.57,283.02,279.57,279.57,1068.6,4.263,21.31,0.9029,282.2531631323899
2001-10-19,279.77,279.38,279.77,279.77,1073.5,4.273,21.83,0.8992,279.9439438907872
2001-10-22,275.6,279.4,275.6,275.6,1089.9,4.235,21.76,0.8922,280.2081426609682
2001-10-23,275.95,275.75,275.95,275.95,1084.8,4.243,21.85,0.8902,275.84369515284567
2001-10-24,275.5,276.1,275.5,275.5,1085.2,4.215,22.33,0.8941,276.088649113094
2001-10-25,277.25,275.85,277.25,277.25,1100.1,4.22,22.01,0.8924,275.34608300929216
2001-10-26,277.4,276.8,277.4,277.4,1104.6,4.215,22.03,0.8932,278.69397012859594
2001-10-29,278.9,277.55,278.9,278.9,1078.3,4.243,22.15,0.9047,277.51799932042934
2001-10-30,280.35,279.15,280.35,280.35,1059.8,4.277,21.87,0.9046,278.8640457624063
2001-10-31,279.65,280.5,279.65,279.65,1059.8,4.239,21.18,0.8998,280.36229033409467
2001-11-01,279.95,279.55,279.95,279.95,1084.1,4.221,20.39,0.9027,279.9587463275611
2001-11-02,279.95,279.95,279.95,279.95,1087.2,4.121,20.18,0.9023,280.1829773483879
2001-11-05,278.85,280.25,278.85,278.85,1102.8,4.109,20.02,0.8981,279.8035618454604
2001-11-06,279.9,278.95,279.9,279.9,1118.9,4.129,19.92,0.8951,279.3339504214
2001-11-07,280.45,280.75,280.45,280.45,1115.8,4.139,20.09,0.8985,279.42144171971853
2001-11-08,277.65,280.75,277.65,277.65,1118.5,4.089,21.17,0.8928,279.75202939335514
2001-11-09,277.45,276.65,277.45,277.45,1120.3,4.091,22.22,0.8942,278.2784594709229
2001-11-12,278.25,277.65,278.25,278.25,1118.3,4.129,21.23,0.8944,277.3541026684133
2001-11-13,277.75,278.25,277.75,277.75,1139.1,4.151,21.67,0.881,278.20042198277383
2001-11-14,277.35,277.55,277.35,277.35,1141.2,4.154,19.74,0.8831,277.88650508799446
2001-11-15,275.15,277.35,275.15,275.15,1142.2,4.119,17.45,0.8821,277.1988693082868
2001-11-16,274.85,275.25,274.85,274.85,1138.7,4.106,18.03,0.8842,275.456534990057
2001-11-19,273.0,274.85,273.0,273.0,1151.1,4.069,17.72,0.8786,274.1765727956009
2001-11-20,273.3,272.85,273.3,273.3,1142.7,4.061,19.15,0.883,272.4140536189198
2001-11-21,273.35,273.25,273.35,273.35,1137.0,4.046,18.96,0.8791,273.3916532900219
2001-11-22,272.85,273.15,272.85,272.85,1137.0,4.046,18.96,0.8777,273.1758494225635
2001-11-23,272.9,272.85,272.9,272.9,1150.3,4.046,18.96,0.8781,272.8121346358172
2001-11-26,273.15,273.0,273.15,273.15,1157.4,4.039,18.69,0.8805,272.4734251484937
2001-11-27,273.65,272.95,273.65,273.65,1149.5,4.051,19.48,0.8834,272.96469732790564
2001-11-28,274.35,273.65,274.35,274.35,1128.5,4.126,19.22,0.8879,273.39170325574
2001-11-29,274.05,274.5,274.05,274.05,1140.2,4.097,18.62,0.8876,274.0929564846856
2001-11-30,274.4,274.25,274.4,274.4,1139.5,4.157,19.44,0.8965,273.87263255456725
2001-12-03,277.55,274.8,277.55,277.55,1129.9,4.227,20.09,0.8916,274.2051778868083
2001-12-04,275.75,277.25,275.75,275.75,1144.8,4.146,19.65,0.8901,277.3843978607684
2001-12-05,274.15,275.7,274.15,274.15,1170.3,4.193,19.49,0.8883,275.86701109555287
2001-12-06,274.55,274.35,274.55,274.55,1167.1,4.231,18.54,0.895,274.37543835928966
2001-12-07,274.55,274.55,274.55,274.55,1158.3,4.261,19.04,0.8896,274.46751052225403
2001-12-10,272.75,274.45,272.75,272.75,1139.9,4.236,18.37,0.8908,274.63972179657236
2001-12-11,272.75,272.95,272.75,272.75,1136.8,4.236,18.08,0.8928,273.2230387647684
2001-12-12,274.25,273.05,274.25,274.25,1137.1,4.268,18.36,0.898,273.0296431181097
2001-12-13,274.25,274.35,274.25,274.25,1119.4,4.258,18.12,0.8926,274.4828793102691
2001-12-14,278.45,274.5,278.45,278.45,1123.1,4.273,19.23,0.9028,274.9621235918678
2001-12-17,277.85,278.25,277.85,277.85,1134.4,4.358,19.22,0.9021,278.53695701865445
2001-12-18,280.35,278.15,280.35,280.35,1142.9,4.358,19.36,0.9032,277.03950215628527
2001-12-19,275.95,280.45,275.95,275.95,1149.6,4.413,19.8,0.9006,280.7356436820615
2001-12-20,276.15,276.15,276.15,276.15,1139.9,4.393,19.28,0.9007,276.6441280420969
2001-12-21,278.15,276.35,278.15,278.15,1144.9,4.465,19.62,0.888,276.7590515385959
2001-12-24,278.05,277.7,278.05,278.05,1144.7,4.465,19.62,0.8777,277.87754152954875
2001-12-25,279.5,278.0,279.5,279.5,1144.7,4.465,19.62,0.8767,277.4909356249591
2001-12-26,279.25,279.1,279.25,279.25,1149.4,4.536,21.27,0.8801,279.3400570649477
2001-12-27,277.05,279.25,277.05,277.05,1157.1,4.461,20.9,0.883,279.76832922380385
2001-12-28,276.55,277.25,276.55,276.55,1161.0,4.498,20.41,0.8836,277.3403289982623
2001-12-31,278.95,276.15,278.95,278.95,1148.1,4.588,19.84,0.8909,276.8957147871044
2002-01-01,278.95,276.15,278.95,278.95,1148.1,4.588,19.84,0.8909,278.80451284491545
2002-01-02,278.85,278.85,278.85,278.85,1154.7,4.535,21.01,0.9036,278.8490333593292
2002-01-03,278.45,278.85,278.45,278.45,1165.3,4.608,20.37,0.8996,278.92783254189516
2002-01-04,278.95,278.55,278.95,278.95,1172.5,4.65,21.62,0.895,278.8481547576592
2002-01-07,278.75,278.9,278.75,278.75,1164.9,4.667,21.48,0.8935,278.45679013515087
2002-01-08,279.05,278.85,279.05,279.05,1160.7,4.64,21.25,0.8931,278.5314884229819
2002-01-09,283.35,279.05,283.35,283.35,1155.1,4.71,20.18,0.8914,279.3639977773463
2002-01-10,286.75,283.35,286.75,286.75,1156.5,4.7,20.38,0.8914,283.74308443969096
2002-01-11,287.55,286.85,287.55,287.55,1145.6,4.698,19.68,0.8926,286.68861195707603
2002-01-14,285.35,287.35,285.35,285.35,1138.4,4.515,18.89,0.8944,287.2397314714329
2002-01-15,284.55,284.95,284.55,284.55,1146.2,4.555,18.9,0.8834,285.2884074283886
2002-01-16,287.55,284.65,287.55,287.55,1127.6,4.562,18.86,0.8829,284.31896767607424
2002-01-17,284.45,287.15,284.45,284.45,1138.9,4.445,17.97,0.8806,287.30124419630215
2002-01-18,283.55,284.0,283.55,283.55,1127.6,4.345,18.0,0.8843,284.06004263633946
2002-01-21,282.55,283.55,282.55,282.55,1127.6,4.345,18.0,0.8838,283.72951320128755
2002-01-22,281.8,282.55,281.8,281.8,1119.3,4.288,18.34,0.8861,282.4234209867668
2002-01-23,279.25,281.7,279.25,279.25,1128.2,4.26,19.5,0.8779,281.8792990377541
2002-01-24,278.8,279.25,278.8,278.8,1132.2,4.273,19.7,0.8774,279.0146821787044
2002-01-25,279.45,278.85,279.45,279.45,1133.3,4.305,19.99,0.8661,278.6688178576477
2002-01-28,279.05,279.35,279.05,279.05,1133.1,4.25,20.05,0.8627,279.36407100276256
2002-01-29,281.85,278.75,281.85,281.85,1100.6,4.295,19.58,0.8655,279.4081120010783
2002-01-30,282.05,281.95,282.05,282.05,1113.6,4.308,19.08,0.8617,281.859371152799
2002-01-31,282.35,281.9,282.35,282.35,1130.2,4.23,19.48,0.8585,281.67740342049126
